symbol,prediction_session,target_session,exclusion_reason
MASKINVEST.NS,2023-08-10,2023-08-17,NOT_NEXT_SESSION(missed=3)
MASKINVEST.NS,2023-08-23,2023-08-29,NOT_NEXT_SESSION(missed=3)
MASKINVEST.NS,2023-08-29,2023-08-31,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2023-09-21,2023-09-25,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2023-09-25,2023-09-27,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2023-10-03,2023-10-05,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2023-10-05,2023-10-09,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2023-10-09,2023-10-11,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2023-10-25,2023-10-27,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2023-11-02,2023-11-06,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2023-11-06,2023-11-09,NOT_NEXT_SESSION(missed=2)
MASKINVEST.NS,2023-11-09,2023-11-16,NOT_NEXT_SESSION(missed=4)
MASKINVEST.NS,2023-11-23,2023-11-28,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2023-11-29,2023-12-01,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2024-01-30,2024-02-05,NOT_NEXT_SESSION(missed=3)
MASKINVEST.NS,2024-02-05,2024-02-26,NOT_NEXT_SESSION(missed=14)
MASKINVEST.NS,2024-02-26,2024-03-04,NOT_NEXT_SESSION(missed=5)
MASKINVEST.NS,2024-03-04,2024-03-14,NOT_NEXT_SESSION(missed=6)
MASKINVEST.NS,2024-03-14,2024-04-04,NOT_NEXT_SESSION(missed=12)
MASKINVEST.NS,2024-05-07,2024-05-09,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2024-05-10,2024-05-17,NOT_NEXT_SESSION(missed=4)
MASKINVEST.NS,2024-05-23,2024-05-27,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2024-05-29,2024-06-06,NOT_NEXT_SESSION(missed=5)
MASKINVEST.NS,2024-07-08,2024-07-15,NOT_NEXT_SESSION(missed=4)
MASKINVEST.NS,2024-07-15,2024-07-22,NOT_NEXT_SESSION(missed=3)
MASKINVEST.NS,2024-07-22,2024-07-29,NOT_NEXT_SESSION(missed=4)
MASKINVEST.NS,2024-07-29,2024-08-05,NOT_NEXT_SESSION(missed=4)
MASKINVEST.NS,2024-08-05,2024-08-12,NOT_NEXT_SESSION(missed=4)
MASKINVEST.NS,2025-03-26,2025-03-28,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2025-04-07,2025-04-11,NOT_NEXT_SESSION(missed=2)
MASKINVEST.NS,2025-07-11,2025-07-15,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2025-08-28,2025-09-01,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2025-12-04,2025-12-08,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2026-01-09,2026-01-13,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2026-02-23,2026-02-25,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2026-04-17,2026-04-21,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2026-06-23,2026-06-25,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2026-07-06,2026-07-08,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2026-07-08,2026-07-10,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2026-07-17,2026-07-21,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2026-08-11,2026-08-13,NOT_NEXT_SESSION(missed=1)
MASKINVEST.NS,2026-08-14,2026-08-18,NOT_NEXT_SESSION(missed=1)
MAWANASUG.NS,2018-11-30,2019-01-09,NOT_NEXT_SESSION(missed=26)
MBAPL.NS,2018-03-08,2018-03-13,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2018-03-13,2018-03-20,NOT_NEXT_SESSION(missed=4)
MBAPL.NS,2018-03-26,2018-03-28,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-04-02,2018-04-04,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-04-05,2018-04-09,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-04-13,2018-04-19,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2018-04-19,2018-04-23,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-04-23,2018-04-26,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2018-04-26,2018-04-30,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-04-30,2018-05-30,NOT_NEXT_SESSION(missed=20)
MBAPL.NS,2018-05-30,2018-06-11,NOT_NEXT_SESSION(missed=7)
MBAPL.NS,2018-07-12,2018-07-18,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2018-07-18,2018-07-24,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2018-07-24,2018-07-26,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-07-26,2018-08-01,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2018-08-01,2018-08-07,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2018-08-07,2018-08-09,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-08-09,2018-08-13,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-08-13,2018-08-17,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2018-08-17,2018-08-21,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-08-28,2018-09-04,NOT_NEXT_SESSION(missed=4)
MBAPL.NS,2018-09-07,2018-09-11,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-09-11,2018-09-14,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-09-17,2018-09-19,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-10-05,2018-10-09,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-10-12,2018-10-22,NOT_NEXT_SESSION(missed=4)
MBAPL.NS,2018-10-22,2018-10-25,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2018-10-30,2018-11-05,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2018-11-05,2018-11-09,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2018-11-09,2018-11-14,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2018-11-14,2018-11-22,NOT_NEXT_SESSION(missed=5)
MBAPL.NS,2018-11-22,2019-02-22,NOT_NEXT_SESSION(missed=63)
MBAPL.NS,2019-02-25,2019-02-27,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-02-28,2019-03-05,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-03-05,2019-03-07,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-03-07,2019-03-11,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-03-12,2019-03-15,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2019-03-20,2019-03-25,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-03-25,2019-03-28,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2019-03-28,2019-04-03,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2019-04-04,2019-04-09,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2019-04-12,2019-04-23,NOT_NEXT_SESSION(missed=4)
MBAPL.NS,2019-04-23,2019-04-30,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2019-05-03,2019-05-23,NOT_NEXT_SESSION(missed=13)
MBAPL.NS,2019-05-30,2019-06-06,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2019-06-10,2019-06-13,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2019-06-13,2019-06-17,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-06-18,2019-06-25,NOT_NEXT_SESSION(missed=4)
MBAPL.NS,2019-07-03,2019-07-05,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-07-09,2019-07-11,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-07-11,2019-07-15,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-07-16,2019-07-19,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2019-07-23,2019-07-29,NOT_NEXT_SESSION(missed=3)
MBAPL.NS,2019-07-31,2019-08-02,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-08-05,2019-08-07,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-08-14,2019-08-19,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-09-06,2019-09-11,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-09-24,2019-09-26,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-10-04,2019-10-09,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-10-09,2019-10-11,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-12-02,2019-12-04,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2019-12-24,2019-12-27,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-01-03,2020-01-07,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-01-07,2020-01-09,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-01-09,2020-01-13,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-01-13,2020-01-20,NOT_NEXT_SESSION(missed=4)
MBAPL.NS,2020-01-22,2020-01-27,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2020-01-27,2020-01-30,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2020-01-31,2020-02-03,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-02-04,2020-02-11,NOT_NEXT_SESSION(missed=4)
MBAPL.NS,2020-02-12,2020-02-14,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-02-14,2020-02-18,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-02-18,2020-02-20,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-02-27,2020-03-03,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2020-03-04,2020-03-06,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-03-09,2020-03-12,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-03-12,2020-03-17,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2020-03-30,2020-04-09,NOT_NEXT_SESSION(missed=5)
MBAPL.NS,2020-04-13,2020-04-17,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2020-04-17,2020-05-11,NOT_NEXT_SESSION(missed=14)
MBAPL.NS,2020-05-11,2020-05-21,NOT_NEXT_SESSION(missed=7)
MBAPL.NS,2020-05-21,2020-05-26,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-05-26,2020-06-04,NOT_NEXT_SESSION(missed=6)
MBAPL.NS,2020-06-09,2020-06-11,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-07-30,2020-08-03,NOT_NEXT_SESSION(missed=1)
MBAPL.NS,2020-10-20,2020-10-23,NOT_NEXT_SESSION(missed=2)
MBAPL.NS,2020-12-02,2020-12-04,NOT_NEXT_SESSION(missed=1)
MCL.NS,2018-07-17,2018-07-19,NOT_NEXT_SESSION(missed=1)
MCL.NS,2018-07-19,2018-07-24,NOT_NEXT_SESSION(missed=2)
MCL.NS,2018-07-24,2018-07-27,NOT_NEXT_SESSION(missed=2)
MCL.NS,2018-07-30,2018-08-02,NOT_NEXT_SESSION(missed=2)
MCL.NS,2018-08-07,2018-08-09,NOT_NEXT_SESSION(missed=1)
MCL.NS,2018-08-10,2018-08-16,NOT_NEXT_SESSION(missed=2)
MCL.NS,2018-08-23,2018-08-27,NOT_NEXT_SESSION(missed=1)
MCL.NS,2018-09-04,2018-09-05,EXTREME_RETURN
MCL.NS,2018-09-17,2018-09-19,NOT_NEXT_SESSION(missed=1)
MCL.NS,2018-10-03,2018-10-08,NOT_NEXT_SESSION(missed=2)
MCL.NS,2018-10-08,2018-10-10,NOT_NEXT_SESSION(missed=1)
MCL.NS,2018-10-23,2018-10-25,NOT_NEXT_SESSION(missed=1)
MCL.NS,2018-10-25,2018-11-02,NOT_NEXT_SESSION(missed=5)
MCL.NS,2018-11-13,2018-11-15,NOT_NEXT_SESSION(missed=1)
MCL.NS,2018-11-16,2018-11-29,NOT_NEXT_SESSION(missed=7)
MCL.NS,2018-11-29,2019-02-21,NOT_NEXT_SESSION(missed=58)
MCL.NS,2019-03-11,2019-03-13,NOT_NEXT_SESSION(missed=1)
MCL.NS,2019-03-19,2019-03-25,NOT_NEXT_SESSION(missed=2)
MCL.NS,2019-04-02,2019-04-05,NOT_NEXT_SESSION(missed=2)
MCL.NS,2019-04-10,2019-04-12,NOT_NEXT_SESSION(missed=1)
MCL.NS,2019-04-16,2019-04-22,NOT_NEXT_SESSION(missed=1)
MCL.NS,2019-05-03,2019-05-06,EXTREME_RETURN
MCL.NS,2019-09-13,2019-09-17,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-01-15,2020-01-17,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-02-18,2020-02-20,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-04-15,2020-04-17,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-04-20,2020-04-22,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-04-24,2020-04-28,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-04-29,2020-05-06,NOT_NEXT_SESSION(missed=3)
MCL.NS,2020-05-07,2020-05-11,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-05-11,2020-05-18,NOT_NEXT_SESSION(missed=4)
MCL.NS,2020-05-19,2020-05-21,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-05-26,2020-05-28,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-05-28,2020-06-01,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-06-03,2020-06-05,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-06-12,2020-06-16,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-06-17,2020-06-23,NOT_NEXT_SESSION(missed=3)
MCL.NS,2020-06-23,2020-06-26,NOT_NEXT_SESSION(missed=2)
MCL.NS,2020-06-29,2020-07-02,NOT_NEXT_SESSION(missed=2)
MCL.NS,2020-07-07,2020-07-09,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-07-13,2020-07-16,NOT_NEXT_SESSION(missed=2)
MCL.NS,2020-07-20,2020-07-22,NOT_NEXT_SESSION(missed=1)
MCL.NS,2020-07-27,2020-07-30,NOT_NEXT_SESSION(missed=2)
MCL.NS,2020-08-11,2020-08-14,NOT_NEXT_SESSION(missed=2)
MEDICO.NS,2024-10-24,2024-10-28,NOT_NEXT_SESSION(missed=1)
MEDPLUS.NS,2019-09-26,2021-12-23,NOT_NEXT_SESSION(missed=556)
MGEL.NS,2023-05-04,2023-05-08,NOT_NEXT_SESSION(missed=1)
MINDTECK.NS,2018-11-30,2019-01-09,NOT_NEXT_SESSION(missed=26)
MINDTECK.NS,2023-07-20,2023-07-24,NOT_NEXT_SESSION(missed=1)
MIRZAINT.NS,2023-03-28,2023-03-29,EXTREME_RETURN
MITCON.NS,2019-03-15,2019-03-19,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2019-03-19,2019-03-26,NOT_NEXT_SESSION(missed=3)
MITCON.NS,2019-03-27,2019-04-18,NOT_NEXT_SESSION(missed=14)
MITCON.NS,2019-04-18,2019-05-06,NOT_NEXT_SESSION(missed=8)
MITCON.NS,2019-05-06,2019-05-20,NOT_NEXT_SESSION(missed=9)
MITCON.NS,2019-05-20,2019-06-21,NOT_NEXT_SESSION(missed=22)
MITCON.NS,2019-06-21,2019-07-03,NOT_NEXT_SESSION(missed=7)
MITCON.NS,2019-07-05,2019-07-10,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2019-07-15,2019-07-19,NOT_NEXT_SESSION(missed=3)
MITCON.NS,2019-07-26,2019-07-30,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2019-07-30,2019-08-02,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2019-08-06,2019-08-22,NOT_NEXT_SESSION(missed=9)
MITCON.NS,2019-08-22,2019-08-26,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2019-08-29,2019-09-03,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2019-09-05,2019-09-13,NOT_NEXT_SESSION(missed=4)
MITCON.NS,2019-09-16,2019-09-24,NOT_NEXT_SESSION(missed=5)
MITCON.NS,2019-09-24,2019-09-30,NOT_NEXT_SESSION(missed=3)
MITCON.NS,2019-09-30,2019-10-10,NOT_NEXT_SESSION(missed=5)
MITCON.NS,2019-10-10,2019-11-15,NOT_NEXT_SESSION(missed=23)
MITCON.NS,2019-11-15,2019-11-21,NOT_NEXT_SESSION(missed=3)
MITCON.NS,2019-11-21,2019-11-28,NOT_NEXT_SESSION(missed=4)
MITCON.NS,2019-11-28,2019-12-09,NOT_NEXT_SESSION(missed=6)
MITCON.NS,2019-12-09,2019-12-20,NOT_NEXT_SESSION(missed=8)
MITCON.NS,2019-12-20,2019-12-31,NOT_NEXT_SESSION(missed=5)
MITCON.NS,2019-12-31,2020-01-03,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2020-01-03,2020-01-16,NOT_NEXT_SESSION(missed=8)
MITCON.NS,2020-01-16,2020-01-20,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2020-01-20,2020-02-11,NOT_NEXT_SESSION(missed=16)
MITCON.NS,2020-02-11,2020-02-14,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2020-02-17,2020-03-24,NOT_NEXT_SESSION(missed=23)
MITCON.NS,2020-03-24,2020-06-15,NOT_NEXT_SESSION(missed=52)
MITCON.NS,2020-06-15,2020-07-24,NOT_NEXT_SESSION(missed=28)
MITCON.NS,2020-07-24,2020-08-19,NOT_NEXT_SESSION(missed=17)
MITCON.NS,2020-08-19,2020-11-25,NOT_NEXT_SESSION(missed=68)
MITCON.NS,2020-11-25,2020-12-02,NOT_NEXT_SESSION(missed=3)
MITCON.NS,2020-12-02,2020-12-08,NOT_NEXT_SESSION(missed=3)
MITCON.NS,2020-12-09,2020-12-11,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2020-12-11,2020-12-15,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2020-12-15,2020-12-18,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2020-12-18,2020-12-22,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2020-12-22,2020-12-31,NOT_NEXT_SESSION(missed=5)
MITCON.NS,2021-01-01,2021-01-08,NOT_NEXT_SESSION(missed=4)
MITCON.NS,2021-01-08,2021-02-03,NOT_NEXT_SESSION(missed=16)
MITCON.NS,2021-02-03,2021-02-05,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-02-16,2021-02-26,NOT_NEXT_SESSION(missed=7)
MITCON.NS,2021-02-26,2021-03-02,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-03-10,2021-03-16,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2021-03-19,2021-03-23,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-04-01,2021-04-06,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-04-06,2021-04-08,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-04-08,2021-04-16,NOT_NEXT_SESSION(missed=4)
MITCON.NS,2021-04-16,2021-05-18,NOT_NEXT_SESSION(missed=19)
MITCON.NS,2021-05-18,2021-05-28,NOT_NEXT_SESSION(missed=7)
MITCON.NS,2021-05-28,2021-06-01,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-06-01,2021-06-04,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2021-06-08,2021-06-14,NOT_NEXT_SESSION(missed=3)
MITCON.NS,2021-06-16,2021-06-18,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-06-18,2021-06-22,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-06-22,2021-06-29,NOT_NEXT_SESSION(missed=4)
MITCON.NS,2021-06-29,2021-07-02,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2021-07-12,2021-07-15,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2021-08-12,2021-08-16,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-08-16,2021-08-20,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2021-08-24,2021-08-27,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2021-09-01,2021-09-03,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-09-03,2021-09-07,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-09-16,2021-09-20,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-09-22,2021-09-27,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2021-09-29,2021-10-04,NOT_NEXT_SESSION(missed=2)
MITCON.NS,2021-10-05,2021-10-07,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-10-11,2021-10-19,NOT_NEXT_SESSION(missed=4)
MITCON.NS,2021-10-20,2021-10-22,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-10-22,2021-10-28,NOT_NEXT_SESSION(missed=3)
MITCON.NS,2021-10-29,2021-11-02,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-11-02,2021-11-15,NOT_NEXT_SESSION(missed=7)
MITCON.NS,2021-11-24,2021-11-26,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-11-26,2021-12-03,NOT_NEXT_SESSION(missed=4)
MITCON.NS,2021-12-03,2021-12-09,NOT_NEXT_SESSION(missed=3)
MITCON.NS,2021-12-13,2021-12-15,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-12-17,2021-12-21,NOT_NEXT_SESSION(missed=1)
MITCON.NS,2021-12-22,2021-12-27,NOT_NEXT_SESSION(missed=2)
MKPL.NS,2018-11-28,2019-02-28,NOT_NEXT_SESSION(missed=64)
MKPL.NS,2019-03-01,2019-03-14,NOT_NEXT_SESSION(missed=7)
MKPL.NS,2019-03-19,2019-03-26,NOT_NEXT_SESSION(missed=3)
MKPL.NS,2019-03-27,2019-04-22,NOT_NEXT_SESSION(missed=15)
MKPL.NS,2019-04-23,2019-04-30,NOT_NEXT_SESSION(missed=3)
MKPL.NS,2019-05-07,2019-05-20,NOT_NEXT_SESSION(missed=8)
MKPL.NS,2019-05-20,2019-05-22,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2019-05-22,2019-06-03,NOT_NEXT_SESSION(missed=7)
MKPL.NS,2019-06-03,2019-06-06,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2019-06-06,2019-06-14,NOT_NEXT_SESSION(missed=5)
MKPL.NS,2019-06-14,2019-06-20,NOT_NEXT_SESSION(missed=3)
MKPL.NS,2019-06-20,2019-07-01,NOT_NEXT_SESSION(missed=6)
MKPL.NS,2019-07-02,2019-07-05,NOT_NEXT_SESSION(missed=2)
MKPL.NS,2019-07-08,2019-07-11,NOT_NEXT_SESSION(missed=2)
MKPL.NS,2019-07-15,2019-07-17,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2019-07-19,2019-07-23,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2019-07-23,2019-07-25,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2019-07-25,2019-07-31,NOT_NEXT_SESSION(missed=3)
MKPL.NS,2019-07-31,2019-08-02,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2019-08-02,2019-08-06,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2019-08-06,2019-08-09,NOT_NEXT_SESSION(missed=2)
MKPL.NS,2019-08-09,2019-08-14,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2019-08-16,2019-12-05,NOT_NEXT_SESSION(missed=72)
MKPL.NS,2019-12-05,2020-01-07,NOT_NEXT_SESSION(missed=21)
MKPL.NS,2020-01-07,2020-01-22,NOT_NEXT_SESSION(missed=10)
MKPL.NS,2020-01-23,2020-02-11,NOT_NEXT_SESSION(missed=13)
MKPL.NS,2020-02-11,2020-02-14,NOT_NEXT_SESSION(missed=2)
MKPL.NS,2020-02-14,2020-03-03,NOT_NEXT_SESSION(missed=10)
MKPL.NS,2020-03-04,2020-03-06,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2020-03-11,2020-03-17,NOT_NEXT_SESSION(missed=3)
MKPL.NS,2020-03-18,2020-03-20,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2020-03-20,2020-03-25,NOT_NEXT_SESSION(missed=2)
MKPL.NS,2020-03-25,2020-03-31,NOT_NEXT_SESSION(missed=3)
MKPL.NS,2020-03-31,2020-06-12,NOT_NEXT_SESSION(missed=46)
MKPL.NS,2020-06-12,2020-06-18,NOT_NEXT_SESSION(missed=3)
MKPL.NS,2020-06-22,2020-06-29,NOT_NEXT_SESSION(missed=4)
MKPL.NS,2020-06-29,2020-07-08,NOT_NEXT_SESSION(missed=6)
MKPL.NS,2020-07-13,2020-07-17,NOT_NEXT_SESSION(missed=3)
MKPL.NS,2020-07-20,2020-08-05,NOT_NEXT_SESSION(missed=11)
MKPL.NS,2020-08-06,2020-08-18,NOT_NEXT_SESSION(missed=7)
MKPL.NS,2020-08-18,2020-08-20,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2020-08-20,2020-09-08,NOT_NEXT_SESSION(missed=12)
MKPL.NS,2020-09-08,2020-09-25,NOT_NEXT_SESSION(missed=12)
MKPL.NS,2020-09-30,2020-10-15,NOT_NEXT_SESSION(missed=9)
MKPL.NS,2020-10-15,2021-01-12,NOT_NEXT_SESSION(missed=60)
MKPL.NS,2021-01-12,2021-01-27,NOT_NEXT_SESSION(missed=9)
MKPL.NS,2021-01-28,2021-03-16,NOT_NEXT_SESSION(missed=31)
MKPL.NS,2021-03-16,2021-03-23,NOT_NEXT_SESSION(missed=4)
MKPL.NS,2021-03-23,2021-06-09,NOT_NEXT_SESSION(missed=50)
MKPL.NS,2021-06-09,2021-09-22,NOT_NEXT_SESSION(missed=71)
MKPL.NS,2021-10-18,2021-10-20,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2021-10-20,2021-11-02,NOT_NEXT_SESSION(missed=8)
MKPL.NS,2021-11-03,2021-11-08,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2021-11-08,2021-11-18,NOT_NEXT_SESSION(missed=7)
MKPL.NS,2021-11-18,2021-12-01,NOT_NEXT_SESSION(missed=7)
MKPL.NS,2021-12-01,2021-12-23,NOT_NEXT_SESSION(missed=15)
MKPL.NS,2021-12-23,2021-12-27,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2021-12-28,2022-01-07,NOT_NEXT_SESSION(missed=7)
MKPL.NS,2022-01-07,2022-01-11,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2022-01-11,2022-01-17,NOT_NEXT_SESSION(missed=3)
MKPL.NS,2022-01-19,2022-01-21,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2022-01-25,2022-02-04,NOT_NEXT_SESSION(missed=6)
MKPL.NS,2022-02-04,2022-03-10,NOT_NEXT_SESSION(missed=22)
MKPL.NS,2022-03-10,2022-03-15,NOT_NEXT_SESSION(missed=2)
MKPL.NS,2022-03-24,2022-03-28,NOT_NEXT_SESSION(missed=1)
MKPL.NS,2022-03-29,2022-04-01,NOT_NEXT_SESSION(missed=2)
MKPL.NS,2022-04-04,2022-04-13,NOT_NEXT_SESSION(missed=6)
MKPL.NS,2022-04-13,2022-05-09,NOT_NEXT_SESSION(missed=14)
