symbol,prediction_session,target_session,calendar_gap_days,missed_market_sessions,classification
ACEINTEG.NS,2017-08-30,2017-09-01,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2017-09-12,2017-09-14,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2017-09-25,2017-09-27,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2017-10-03,2017-10-05,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2017-10-23,2017-10-25,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2017-10-31,2017-11-02,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2017-12-19,2017-12-21,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2017-12-27,2017-12-29,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2018-01-02,2018-01-04,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2018-01-22,2018-01-24,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2018-01-31,2018-02-02,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2018-02-14,2018-02-16,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2018-06-06,2018-06-08,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2019-03-06,2019-03-08,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2019-03-12,2019-03-14,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2019-09-23,2019-09-25,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2020-02-10,2020-02-12,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2021-10-12,2021-10-14,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2021-11-29,2021-12-01,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2022-05-16,2022-05-18,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2022-07-12,2022-07-14,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2022-07-25,2022-07-27,2,1,SHORT_INACTIVITY
ACEINTEG.NS,2022-10-11,2022-10-13,2,1,SHORT_INACTIVITY
ADL.NS,2025-07-01,2025-07-03,2,1,SHORT_INACTIVITY
ADL.NS,2025-07-30,2025-08-01,2,1,SHORT_INACTIVITY
ADROITINFO.NS,2018-09-24,2018-09-26,2,1,SHORT_INACTIVITY
ADROITINFO.NS,2019-07-10,2019-07-12,2,1,SHORT_INACTIVITY
ADROITINFO.NS,2019-08-26,2019-08-28,2,1,SHORT_INACTIVITY
ADROITINFO.NS,2020-01-27,2020-01-29,2,1,SHORT_INACTIVITY
ADROITINFO.NS,2020-02-04,2020-02-06,2,1,SHORT_INACTIVITY
ADROITINFO.NS,2020-02-12,2020-02-14,2,1,SHORT_INACTIVITY
ADROITINFO.NS,2020-03-11,2020-03-13,2,1,SHORT_INACTIVITY
ADROITINFO.NS,2020-04-15,2020-04-17,2,1,SHORT_INACTIVITY
AGARIND.NS,2017-11-06,2017-11-08,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2017-03-01,2017-03-03,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2017-05-08,2017-05-10,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2017-06-06,2017-06-08,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2017-08-01,2017-08-03,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2017-08-07,2017-08-09,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2017-08-16,2017-08-18,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2017-08-22,2017-08-24,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2017-10-03,2017-10-05,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2017-10-16,2017-10-18,2,1,SHORT_INACTIVITY
AGROPHOS.NS,2018-05-02,2018-05-04,2,1,SHORT_INACTIVITY
AHLADA.NS,2018-09-17,2018-09-19,2,1,LISTING_BOUNDARY
AHLADA.NS,2018-10-29,2018-10-31,2,1,SHORT_INACTIVITY
AHLADA.NS,2018-11-07,2018-11-09,2,-1,UNRESOLVED
AHLADA.NS,2019-03-27,2019-03-29,2,1,SHORT_INACTIVITY
AHLADA.NS,2019-04-02,2019-04-04,2,1,SHORT_INACTIVITY
AHLADA.NS,2019-04-22,2019-04-24,2,1,SHORT_INACTIVITY
AHLADA.NS,2019-08-19,2019-08-21,2,1,SHORT_INACTIVITY
AHLADA.NS,2019-09-23,2019-09-25,2,1,SHORT_INACTIVITY
AHLADA.NS,2019-10-22,2019-10-24,2,1,SHORT_INACTIVITY
AHLADA.NS,2019-11-19,2019-11-21,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-01-01,2020-01-03,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-01-20,2020-01-22,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-01-28,2020-01-30,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-02-03,2020-02-05,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-02-10,2020-02-12,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-03-04,2020-03-06,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-03-23,2020-03-25,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-03-25,2020-03-27,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-05-11,2020-05-13,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-07-06,2020-07-08,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-07-13,2020-07-15,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-07-15,2020-07-17,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-07-22,2020-07-24,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-07-29,2020-07-31,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-09-02,2020-09-04,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-09-09,2020-09-11,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-09-14,2020-09-16,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-09-16,2020-09-18,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-09-21,2020-09-23,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-09-23,2020-09-25,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-09-28,2020-09-30,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-11-02,2020-11-04,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-11-04,2020-11-06,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-11-11,2020-11-13,2,1,SHORT_INACTIVITY
AHLADA.NS,2020-11-24,2020-11-26,2,1,SHORT_INACTIVITY
AHLADA.NS,2021-01-19,2021-01-21,2,1,SHORT_INACTIVITY
AHLEAST.NS,2016-12-05,2016-12-07,2,1,SHORT_INACTIVITY
AIRAN.NS,2017-07-31,2017-08-02,2,1,SHORT_INACTIVITY
AIRAN.NS,2017-08-08,2017-08-10,2,1,SHORT_INACTIVITY
AIRAN.NS,2017-11-21,2017-11-23,2,1,SHORT_INACTIVITY
AIRAN.NS,2017-12-18,2017-12-20,2,1,SHORT_INACTIVITY
AIRAN.NS,2018-04-10,2018-04-12,2,1,SHORT_INACTIVITY
AIRAN.NS,2018-11-19,2018-11-21,2,1,SHORT_INACTIVITY
AIRAN.NS,2019-03-13,2019-03-15,2,1,SHORT_INACTIVITY
AIRAN.NS,2019-04-02,2019-04-04,2,1,SHORT_INACTIVITY
AIROLAM.NS,2017-12-05,2017-12-07,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-02-20,2018-02-22,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-03-20,2018-03-22,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-03-26,2018-03-28,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-04-04,2018-04-06,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-04-24,2018-04-26,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-05-28,2018-05-30,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-06-12,2018-06-14,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-07-09,2018-07-11,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-08-06,2018-08-08,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-09-17,2018-09-19,2,1,SHORT_INACTIVITY
AIROLAM.NS,2018-10-23,2018-10-25,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-03-25,2019-03-27,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-03-27,2019-03-29,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-06-19,2019-06-21,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-07-24,2019-07-26,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-10-16,2019-10-18,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-11-04,2019-11-06,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-11-18,2019-11-20,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-11-20,2019-11-22,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-12-03,2019-12-05,2,1,SHORT_INACTIVITY
AIROLAM.NS,2019-12-16,2019-12-18,2,1,SHORT_INACTIVITY
AIROLAM.NS,2020-01-15,2020-01-17,2,1,SHORT_INACTIVITY
AIROLAM.NS,2020-07-22,2020-07-24,2,1,SHORT_INACTIVITY
AIROLAM.NS,2020-08-10,2020-08-12,2,1,SHORT_INACTIVITY
AIROLAM.NS,2020-09-22,2020-09-24,2,1,SHORT_INACTIVITY
AIROLAM.NS,2020-10-14,2020-10-16,2,1,SHORT_INACTIVITY
AIROLAM.NS,2020-11-18,2020-11-20,2,1,SHORT_INACTIVITY
AIROLAM.NS,2020-12-29,2020-12-31,2,1,SHORT_INACTIVITY
AIROLAM.NS,2021-01-11,2021-01-13,2,1,SHORT_INACTIVITY
AIROLAM.NS,2021-01-13,2021-01-15,2,1,SHORT_INACTIVITY
AIROLAM.NS,2021-01-19,2021-01-21,2,1,SHORT_INACTIVITY
AIROLAM.NS,2021-02-23,2021-02-25,2,1,SHORT_INACTIVITY
AIROLAM.NS,2021-05-10,2021-05-12,2,1,SHORT_INACTIVITY
AIROLAM.NS,2021-06-01,2021-06-03,2,1,SHORT_INACTIVITY
AIROLAM.NS,2021-06-28,2021-06-30,2,1,SHORT_INACTIVITY
AIROLAM.NS,2021-06-30,2021-07-02,2,1,SHORT_INACTIVITY
AKASH.NS,2017-04-10,2017-04-12,2,1,SHORT_INACTIVITY
AKASH.NS,2017-05-09,2017-05-11,2,1,SHORT_INACTIVITY
AKASH.NS,2017-05-30,2017-06-01,2,1,SHORT_INACTIVITY
AKASH.NS,2017-06-19,2017-06-21,2,1,SHORT_INACTIVITY
AKASH.NS,2017-07-03,2017-07-05,2,1,SHORT_INACTIVITY
AKASH.NS,2017-07-12,2017-07-14,2,1,SHORT_INACTIVITY
AKASH.NS,2017-07-19,2017-07-21,2,1,SHORT_INACTIVITY
AKASH.NS,2017-09-05,2017-09-07,2,1,SHORT_INACTIVITY
AKASH.NS,2017-09-20,2017-09-22,2,1,SHORT_INACTIVITY
AKASH.NS,2017-11-06,2017-11-08,2,1,SHORT_INACTIVITY
AKASH.NS,2017-12-27,2017-12-29,2,1,SHORT_INACTIVITY
AKASH.NS,2018-03-07,2018-03-09,2,1,SHORT_INACTIVITY
AKASH.NS,2018-04-03,2018-04-05,2,1,SHORT_INACTIVITY
AKASH.NS,2018-07-02,2018-07-04,2,1,SHORT_INACTIVITY
AKASH.NS,2018-07-24,2018-07-26,2,1,SHORT_INACTIVITY
AKASH.NS,2018-08-07,2018-08-09,2,1,SHORT_INACTIVITY
AKASH.NS,2018-08-27,2018-08-29,2,1,SHORT_INACTIVITY
AKASH.NS,2018-10-03,2018-10-05,2,1,SHORT_INACTIVITY
AKASH.NS,2018-10-08,2018-10-10,2,1,SHORT_INACTIVITY
AKASH.NS,2018-10-30,2018-11-01,2,1,SHORT_INACTIVITY
AKASH.NS,2019-03-12,2019-03-14,2,1,SHORT_INACTIVITY
AKASH.NS,2019-04-03,2019-04-05,2,1,SHORT_INACTIVITY
AKASH.NS,2019-06-19,2019-06-21,2,1,SHORT_INACTIVITY
AKASH.NS,2019-10-15,2019-10-17,2,1,SHORT_INACTIVITY
AKASH.NS,2020-04-27,2020-04-29,2,1,SHORT_INACTIVITY
AKASH.NS,2020-05-19,2020-05-21,2,1,SHORT_INACTIVITY
AKASH.NS,2020-06-24,2020-06-26,2,1,SHORT_INACTIVITY
AKG.NS,2018-10-29,2018-10-31,2,1,SHORT_INACTIVITY
AKG.NS,2018-11-13,2018-11-15,2,1,SHORT_INACTIVITY
AKG.NS,2018-11-26,2018-11-28,2,1,SHORT_INACTIVITY
AKG.NS,2019-02-27,2019-03-01,2,1,SHORT_INACTIVITY
AKG.NS,2019-05-21,2019-05-23,2,1,SHORT_INACTIVITY
AKG.NS,2019-08-20,2019-08-22,2,1,SHORT_INACTIVITY
AKG.NS,2019-08-26,2019-08-28,2,1,SHORT_INACTIVITY
AKG.NS,2019-12-16,2019-12-18,2,1,SHORT_INACTIVITY
AKG.NS,2019-12-31,2020-01-02,2,1,SHORT_INACTIVITY
AKG.NS,2020-02-03,2020-02-05,2,1,SHORT_INACTIVITY
AKG.NS,2020-02-05,2020-02-07,2,1,SHORT_INACTIVITY
AKG.NS,2020-05-18,2020-05-20,2,1,SHORT_INACTIVITY
AKG.NS,2020-07-29,2020-07-31,2,1,SHORT_INACTIVITY
AKG.NS,2020-08-04,2020-08-06,2,1,SHORT_INACTIVITY
AKG.NS,2020-08-31,2020-09-02,2,1,SHORT_INACTIVITY
AKG.NS,2020-09-07,2020-09-09,2,1,SHORT_INACTIVITY
AKG.NS,2020-09-23,2020-09-25,2,1,SHORT_INACTIVITY
ALMONDZ.NS,2019-07-08,2019-07-10,2,1,SHORT_INACTIVITY
ALMONDZ.NS,2019-08-28,2019-08-30,2,1,SHORT_INACTIVITY
ALMONDZ.NS,2019-12-09,2019-12-11,2,1,SHORT_INACTIVITY
ALMONDZ.NS,2020-03-11,2020-03-13,2,1,SHORT_INACTIVITY
ALMONDZ.NS,2020-03-17,2020-03-19,2,1,SHORT_INACTIVITY
ALMONDZ.NS,2020-04-07,2020-04-09,2,1,SHORT_INACTIVITY
ALMONDZ.NS,2020-04-21,2020-04-23,2,1,SHORT_INACTIVITY
AMBICAAGAR.NS,2024-06-03,2024-06-05,2,1,SHORT_INACTIVITY
ANGELONE.NS,2017-03-06,2017-03-08,2,1,SHORT_INACTIVITY
ANGELONE.NS,2017-03-08,2017-03-10,2,1,SHORT_INACTIVITY
ANGELONE.NS,2017-09-11,2017-09-13,2,1,SHORT_INACTIVITY
ANIKINDS.NS,2016-10-24,2016-10-26,2,1,SHORT_INACTIVITY
ANIKINDS.NS,2016-11-01,2016-11-03,2,1,SHORT_INACTIVITY
ANIKINDS.NS,2016-12-14,2016-12-16,2,1,SHORT_INACTIVITY
ANIKINDS.NS,2016-12-26,2016-12-28,2,1,SHORT_INACTIVITY
ANIKINDS.NS,2017-02-20,2017-02-22,2,1,SHORT_INACTIVITY
ANIKINDS.NS,2017-03-08,2017-03-10,2,1,SHORT_INACTIVITY
ANSALBU.NS,2026-08-18,2026-08-20,2,1,LISTING_BOUNDARY
ANTGRAPHIC.NS,2017-02-01,2017-02-03,2,1,SHORT_INACTIVITY
ANTGRAPHIC.NS,2021-09-06,2021-09-08,2,1,SHORT_INACTIVITY
APOLSINHOT.NS,2017-01-09,2017-01-11,2,1,SHORT_INACTIVITY
APOLSINHOT.NS,2017-03-27,2017-03-29,2,1,SHORT_INACTIVITY
APOLSINHOT.NS,2017-04-05,2017-04-07,2,1,SHORT_INACTIVITY
APOLSINHOT.NS,2017-04-10,2017-04-12,2,1,SHORT_INACTIVITY
APOLSINHOT.NS,2017-05-23,2017-05-25,2,1,SHORT_INACTIVITY
APOORVA.NS,2026-08-31,2026-09-02,2,1,LISTING_BOUNDARY
ARENTERP.NS,2017-11-15,2017-11-17,2,1,LISTING_BOUNDARY
ARENTERP.NS,2018-01-10,2018-01-12,2,1,SHORT_INACTIVITY
ARENTERP.NS,2018-02-26,2018-02-28,2,1,SHORT_INACTIVITY
ARENTERP.NS,2018-03-13,2018-03-15,2,1,SHORT_INACTIVITY
ARENTERP.NS,2018-06-06,2018-06-08,2,1,SHORT_INACTIVITY
ARENTERP.NS,2018-11-27,2018-11-29,2,1,SHORT_INACTIVITY
ARENTERP.NS,2019-04-03,2019-04-05,2,1,SHORT_INACTIVITY
ARENTERP.NS,2020-02-11,2020-02-13,2,1,SHORT_INACTIVITY
ARENTERP.NS,2020-03-11,2020-03-13,2,1,SHORT_INACTIVITY
ARENTERP.NS,2020-03-24,2020-03-26,2,1,SHORT_INACTIVITY
ARENTERP.NS,2020-11-03,2020-11-05,2,1,SHORT_INACTIVITY
ARENTERP.NS,2023-05-10,2023-05-12,2,1,SHORT_INACTIVITY
ARENTERP.NS,2026-05-05,2026-05-07,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2016-10-26,2016-10-28,2,1,LISTING_BOUNDARY
ARTNIRMAN.NS,2016-12-21,2016-12-23,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2017-10-16,2017-10-18,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2018-01-29,2018-01-31,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2018-06-19,2018-06-21,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2018-07-17,2018-07-19,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2019-07-16,2019-07-18,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2021-03-22,2021-03-24,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2026-04-28,2026-04-30,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2026-07-07,2026-07-09,2,1,SHORT_INACTIVITY
ARTNIRMAN.NS,2026-08-26,2026-08-28,2,1,SHORT_INACTIVITY
ARVEE.NS,2018-07-30,2018-08-01,2,1,SHORT_INACTIVITY
ARVEE.NS,2018-08-27,2018-08-29,2,1,SHORT_INACTIVITY
ARVEE.NS,2018-09-25,2018-09-27,2,1,SHORT_INACTIVITY
ARVEE.NS,2018-10-08,2018-10-10,2,1,SHORT_INACTIVITY
ARVEE.NS,2020-08-24,2020-08-26,2,1,SHORT_INACTIVITY
ARVEE.NS,2020-09-16,2020-09-18,2,1,SHORT_INACTIVITY
ARVEE.NS,2022-05-25,2022-05-27,2,1,SHORT_INACTIVITY
ARVEE.NS,2023-02-15,2023-02-17,2,1,SHORT_INACTIVITY
ARVEE.NS,2023-09-04,2023-09-06,2,1,SHORT_INACTIVITY
ARVEE.NS,2026-06-02,2026-06-04,2,1,SHORT_INACTIVITY
ASIANHOTNR.NS,2018-11-07,2018-11-09,2,-1,UNRESOLVED
ASIANHOTNR.NS,2019-10-15,2019-10-17,2,1,SHORT_INACTIVITY
ASPINWALL.NS,2018-11-07,2018-11-09,2,-1,UNRESOLVED
ASSAMENT.NS,2026-08-18,2026-08-20,2,1,LISTING_BOUNDARY
ASTAR.NS,2026-05-18,2026-05-20,2,1,SHORT_INACTIVITY
ASTAR.NS,2026-06-03,2026-06-05,2,1,SHORT_INACTIVITY
ASTAR.NS,2026-07-13,2026-07-15,2,1,SHORT_INACTIVITY
ASTAR.NS,2026-08-26,2026-08-28,2,1,SHORT_INACTIVITY
ATALREAL.NS,2020-10-19,2020-10-21,2,1,LISTING_BOUNDARY
ATALREAL.NS,2020-10-21,2020-10-23,2,1,LISTING_BOUNDARY
ATALREAL.NS,2020-12-08,2020-12-10,2,1,SHORT_INACTIVITY
ATALREAL.NS,2021-01-11,2021-01-13,2,1,SHORT_INACTIVITY
ATALREAL.NS,2021-11-02,2021-11-04,2,1,SHORT_INACTIVITY
ATALREAL.NS,2021-11-22,2021-11-24,2,1,SHORT_INACTIVITY
ATALREAL.NS,2022-01-17,2022-01-19,2,1,SHORT_INACTIVITY
ATALREAL.NS,2022-02-01,2022-02-03,2,1,SHORT_INACTIVITY
ATALREAL.NS,2022-02-22,2022-02-24,2,1,SHORT_INACTIVITY
ATALREAL.NS,2022-03-07,2022-03-09,2,1,SHORT_INACTIVITY
ATALREAL.NS,2022-05-30,2022-06-01,2,1,SHORT_INACTIVITY
ATALREAL.NS,2022-06-01,2022-06-03,2,1,SHORT_INACTIVITY
ATALREAL.NS,2022-09-13,2022-09-15,2,1,SHORT_INACTIVITY
ATALREAL.NS,2023-02-08,2023-02-10,2,1,SHORT_INACTIVITY
ATALREAL.NS,2023-02-21,2023-02-23,2,1,SHORT_INACTIVITY
ATALREAL.NS,2023-04-17,2023-04-19,2,1,SHORT_INACTIVITY
AUSOMENT.NS,2016-11-23,2016-11-25,2,1,SHORT_INACTIVITY
AUSOMENT.NS,2016-11-29,2016-12-01,2,1,SHORT_INACTIVITY
AUSOMENT.NS,2020-05-18,2020-05-20,2,1,SHORT_INACTIVITY
AVROIND.NS,2018-08-29,2018-08-31,2,1,SHORT_INACTIVITY
AVROIND.NS,2018-09-05,2018-09-07,2,1,SHORT_INACTIVITY
AVROIND.NS,2019-05-20,2019-05-22,2,1,SHORT_INACTIVITY
AVROIND.NS,2019-07-31,2019-08-02,2,1,SHORT_INACTIVITY
AVROIND.NS,2019-12-11,2019-12-13,2,1,SHORT_INACTIVITY
AVROIND.NS,2020-02-18,2020-02-20,2,1,SHORT_INACTIVITY
AVROIND.NS,2020-02-24,2020-02-26,2,1,SHORT_INACTIVITY
AVROIND.NS,2020-06-16,2020-06-18,2,1,SHORT_INACTIVITY
AVROIND.NS,2020-08-03,2020-08-05,2,1,SHORT_INACTIVITY
AVROIND.NS,2020-08-05,2020-08-07,2,1,SHORT_INACTIVITY
AVROIND.NS,2020-10-05,2020-10-07,2,1,SHORT_INACTIVITY
AVROIND.NS,2021-01-12,2021-01-14,2,1,SHORT_INACTIVITY
AVROIND.NS,2021-02-23,2021-02-25,2,1,SHORT_INACTIVITY
AVROIND.NS,2021-05-10,2021-05-12,2,1,SHORT_INACTIVITY
AVROIND.NS,2021-06-29,2021-07-01,2,1,SHORT_INACTIVITY
AVROIND.NS,2021-07-06,2021-07-08,2,1,SHORT_INACTIVITY
AVROIND.NS,2021-08-02,2021-08-04,2,1,SHORT_INACTIVITY
AVROIND.NS,2021-09-13,2021-09-15,2,1,SHORT_INACTIVITY
AVROIND.NS,2021-09-20,2021-09-22,2,1,SHORT_INACTIVITY
AVROIND.NS,2022-04-05,2022-04-07,2,1,SHORT_INACTIVITY
BALAXI.NS,2016-09-06,2016-09-08,2,1,LISTING_BOUNDARY
BALAXI.NS,2016-09-20,2016-09-22,2,1,LISTING_BOUNDARY
BALAXI.NS,2017-08-01,2017-08-03,2,1,SHORT_INACTIVITY
BALAXI.NS,2017-08-29,2017-08-31,2,1,SHORT_INACTIVITY
BALAXI.NS,2017-09-04,2017-09-06,2,1,SHORT_INACTIVITY
BALAXI.NS,2017-10-10,2017-10-12,2,1,SHORT_INACTIVITY
BALAXI.NS,2017-10-25,2017-10-27,2,1,SHORT_INACTIVITY
BALAXI.NS,2017-11-27,2017-11-29,2,1,SHORT_INACTIVITY
BALAXI.NS,2018-01-17,2018-01-19,2,1,SHORT_INACTIVITY
BALAXI.NS,2018-07-25,2018-07-27,2,1,SHORT_INACTIVITY
BALAXI.NS,2018-07-30,2018-08-01,2,1,SHORT_INACTIVITY
BALKRISHNA.NS,2021-09-13,2021-09-15,2,1,SHORT_INACTIVITY
BALKRISHNA.NS,2021-09-20,2021-09-22,2,1,SHORT_INACTIVITY
BANARBEADS.NS,2018-11-13,2018-11-15,2,1,SHORT_INACTIVITY
BANARBEADS.NS,2019-01-16,2019-01-18,2,1,SHORT_INACTIVITY
BANARBEADS.NS,2019-03-13,2019-03-15,2,1,SHORT_INACTIVITY
BANARBEADS.NS,2019-09-25,2019-09-27,2,1,SHORT_INACTIVITY
BANARISUG.NS,2019-06-11,2019-06-13,2,1,SHORT_INACTIVITY
BANARISUG.NS,2019-06-25,2019-06-27,2,1,SHORT_INACTIVITY
BANKA.NS,2018-04-16,2018-04-18,2,1,SHORT_INACTIVITY
BANKA.NS,2019-07-03,2019-07-05,2,1,SHORT_INACTIVITY
BANKA.NS,2019-07-23,2019-07-25,2,1,SHORT_INACTIVITY
BANKA.NS,2019-09-04,2019-09-06,2,1,SHORT_INACTIVITY
BANKA.NS,2019-10-23,2019-10-25,2,1,SHORT_INACTIVITY
BANKA.NS,2019-11-19,2019-11-21,2,1,SHORT_INACTIVITY
BANKA.NS,2020-06-30,2020-07-02,2,1,SHORT_INACTIVITY
BANKA.NS,2020-09-07,2020-09-09,2,1,SHORT_INACTIVITY
BANKA.NS,2020-09-23,2020-09-25,2,1,SHORT_INACTIVITY
BANKA.NS,2020-10-07,2020-10-09,2,1,SHORT_INACTIVITY
BANKA.NS,2020-10-26,2020-10-28,2,1,SHORT_INACTIVITY
BBTCL.NS,2016-10-25,2016-10-27,2,1,LISTING_BOUNDARY
BBTCL.NS,2017-01-09,2017-01-11,2,1,SHORT_INACTIVITY
BBTCL.NS,2018-11-20,2018-11-22,2,1,SHORT_INACTIVITY
BBTCL.NS,2018-11-27,2018-11-29,2,1,SHORT_INACTIVITY
BBTCL.NS,2019-03-06,2019-03-08,2,1,SHORT_INACTIVITY
BBTCL.NS,2019-03-11,2019-03-13,2,1,SHORT_INACTIVITY
BBTCL.NS,2019-03-13,2019-03-15,2,1,SHORT_INACTIVITY
BBTCL.NS,2019-07-08,2019-07-10,2,1,SHORT_INACTIVITY
BBTCL.NS,2019-10-22,2019-10-24,2,1,SHORT_INACTIVITY
BBTCL.NS,2020-01-28,2020-01-30,2,1,SHORT_INACTIVITY
BBTCL.NS,2020-03-16,2020-03-18,2,1,SHORT_INACTIVITY
BBTCL.NS,2020-08-19,2020-08-21,2,1,SHORT_INACTIVITY
BBTCL.NS,2020-10-28,2020-10-30,2,1,SHORT_INACTIVITY
BBTCL.NS,2020-12-14,2020-12-16,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-01-04,2021-01-06,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-01-18,2021-01-20,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-02-10,2021-02-12,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-03-16,2021-03-18,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-03-30,2021-04-01,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-05-26,2021-05-28,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-06-02,2021-06-04,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-06-07,2021-06-09,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-06-14,2021-06-16,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-06-16,2021-06-18,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-06-28,2021-06-30,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-07-05,2021-07-07,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-08-09,2021-08-11,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-08-24,2021-08-26,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-09-28,2021-09-30,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-11-10,2021-11-12,2,1,SHORT_INACTIVITY
BBTCL.NS,2021-12-28,2021-12-30,2,1,SHORT_INACTIVITY
BBTCL.NS,2022-01-03,2022-01-05,2,1,SHORT_INACTIVITY
BBTCL.NS,2022-03-30,2022-04-01,2,1,SHORT_INACTIVITY
BBTCL.NS,2022-04-26,2022-04-28,2,1,SHORT_INACTIVITY
BBTCL.NS,2022-06-01,2022-06-03,2,1,SHORT_INACTIVITY
BBTCL.NS,2022-06-14,2022-06-16,2,1,SHORT_INACTIVITY
BBTCL.NS,2022-08-02,2022-08-04,2,1,SHORT_INACTIVITY
